,Archipelago,Island1,Island2,beta_sor,beta_sim,beta_sne,mean_emerse_pres,mean_emerse_past,mean_island_age,Distance_km,diff_emerse_pres,diff_emerse_past,diff_island_age,d_past.y,diif_present_air,diff_past_air
913,Seychelles,Silhouette_Island,Farquhar_Atoll,0.333333333,0.317757009,0.015576324,182.56,4415.06,135,775.81,NA,NA,0,NA,NA,NA
914,Seychelles,Silhouette_Island,Ile_Aride,0.274900398,0.1875,0.087400398,112.165,3065.285,135,56.63,140.79,2699.55,0,7.043272913,0.0559452,0.151620292
915,Seychelles,Silhouette_Island,Ile_au_Cerf,0.246073298,0.088607595,0.157465703,186.715,4416.12,135,68.2,8.31,2.12,0,8.632446779,0.01175342,0.088540077
916,Seychelles,Silhouette_Island,La_Digue,0.248908297,0.232142857,0.01676544,118.77,2936.95,442.75,68.97,127.58,2956.22,615.5,21.73923273,0.01175342,0.092557907
917,Seychelles,Silhouette_Island,Mahe,0.363636364,0.0625,0.301136364,179.785,4415.99,444.285,33.42,5.55,1.86,618.57,-26.43478461,0.01175342,0.016400528
918,Seychelles,Silhouette_Island,Praslin,0.353846154,0.0625,0.291346154,118.77,3409.09,443.625,59.81,127.58,2011.94,617.25,6.470828928,0.01175342,0.072691917
,Hawaii,Hawaii_Island,Kahoolawe,0.570512821,0.151898734,0.418614086,6922.76,8152.165,13.01,148.02,10792.32,11709.97,23.98,138.8697744,7.56909589,1.273183251
,Hawaii,Hawaii_Island,Kauai,0.201716738,0.201716738,0,6952.895,8250.75,15.05,495.01,10732.05,11512.8,19.9,485.1541118,6.89315069,0.437683296
,Hawaii,Hawaii_Island,Kure,0.448087432,0.240601504,0.207485928,6161.63,7269.92,25,2507.42,12314.58,13474.46,0,2491.420719,4.86290411,0.968804296
,Hawaii,Hawaii_Island,Lanai,0.465465465,0.11,0.355465465,7034.97,8824.76,13.14,191.1,10567.9,10364.78,23.72,176.5055238,7.25876712,1.084066582
,Hawaii,Hawaii_Island,Maui,0.198198198,0.156398104,0.041800094,10086.95,12324.075,13.16,152.28,4463.94,3366.15,23.68,139.9309769,5.93778082,1.02171669
,Hawaii,Hawaii_Island,Molokai,0.264781491,0.083333333,0.181448158,8033.895,10601.675,22.45,227.04,8570.05,6810.95,5.1,209.5706716,7.25876712,1.206699944
,Hawaii,Hawaii_Island,Niihau,0.465045593,0.083333333,0.381712259,6310.77,7402.65,25,541.51,12016.3,13209,0,531.2323006,7.33164384,1.236516571
,Hawaii,Hawaii_Island,Oahu,0.184738956,0.128755365,0.055983591,7400.075,9687.77,13.8,324.38,9837.69,8638.76,22.4,306.9925079,7.11441096,1.169350052
,Hawaii,Kahoolawe,Kauai,0.551282051,0.113924051,0.437358001,1556.735,2395.765,3.06,347.5,60.27,197.17,4.08,336.8000837,0.6759452,0.835499955
,Hawaii,Kahoolawe,Kure,0.452830189,0.265822785,0.187007404,765.47,1414.935,13.01,2361.58,1522.26,1764.49,23.98,2344.736691,2.70619178,0.304378955
,Hawaii,Kahoolawe,Lanai,0.262569832,0.164556962,0.09801287,1638.81,2969.775,1.15,44.42,224.42,1345.19,0.26,28.9814957,0.31032877,0.189116669
,Hawaii,Kahoolawe,Maui,0.503448276,0.088607595,0.414840681,4690.79,6469.09,1.17,40.38,6328.38,8343.82,0.3,27.1869487,1.63131507,0.251466561
,Hawaii,Kahoolawe,Molokai,0.404255319,0.113924051,0.290331269,2637.735,4746.69,10.46,78.01,2222.27,4899.02,18.88,59.69664343,0.31032877,0.066483307
,Hawaii,Kahoolawe,Niihau,0.222857143,0.139240506,0.083616637,914.61,1547.665,13.01,395.55,1223.98,1499.03,23.98,384.4282724,0.23745205,0.03666668
,Hawaii,Kahoolawe,Oahu,0.587209302,0.101265823,0.48594348,2003.915,3832.785,1.81,169.98,954.63,3071.21,1.58,151.7484798,0.45468493,0.103833199
,Hawaii,Kauai,Kure,0.43715847,0.22556391,0.21159456,795.605,1513.52,15.05,2016.11,1582.53,1961.66,19.9,1998.561028,2.03024658,0.531121
,Hawaii,Kauai,Lanai,0.435435435,0.06,0.375435435,1668.945,3068.36,3.19,300.61,164.15,1148.02,3.82,284.4658331,0.36561643,0.646383286
,Hawaii,Kauai,Maui,0.18018018,0.137440758,0.042739422,4720.925,6567.675,3.21,360.33,6268.11,8146.65,3.78,346.4312861,0.95536987,0.584033394
,Hawaii,Kauai,Molokai,0.264781491,0.083333333,0.181448158,2667.87,4845.275,12.5,275.41,2162,4701.85,14.8,256.3909808,0.36561643,0.769016648
,Hawaii,Kauai,Niihau,0.428571429,0.020833333,0.407738095,944.745,1646.25,15.05,71.4,1284.25,1696.2,19.9,59.57260984,0.43849315,0.798833275
,Hawaii,Kauai,Oahu,0.196787149,0.141630901,0.055156247,2034.05,3931.37,3.85,177.4,894.36,2874.04,2.5,158.4628172,0.22126027,0.731666756
,Hawaii,Kure,Lanai,0.459227468,0.37,0.089227468,877.68,2087.53,13.14,2207.93,1746.68,3109.68,23.72,2185.64244,2.39586301,0.115262286
,Hawaii,Kure,Maui,0.465116279,0.308270677,0.156845602,3929.66,5586.845,13.16,2373.55,7850.64,10108.31,23.68,2353.507893,1.07487671,0.052912394
,Hawaii,Kure,Molokai,0.432525952,0.383458647,0.049067305,1876.605,3864.445,22.45,2293.77,3744.53,6663.51,5.1,2268.607588,2.39586301,0.237895648
,Hawaii,Kure,Niihau,0.406113537,0.291666667,0.11444687,153.48,665.42,25,1962.96,298.28,265.46,0,1944.989217,2.46873973,0.267712275
,Hawaii,Kure,Oahu,0.477386935,0.218045113,0.259341822,1242.785,2950.54,13.8,2189.78,2476.89,4835.7,22.4,2164.699424,2.25150685,0.200545756
,Hawaii,Lanai,Maui,0.376205788,0.03,0.346205788,4803,7141.685,1.3,65.61,6103.96,6998.63,0.04,46.97269816,1.3209863,0.062349892
,Hawaii,Lanai,Molokai,0.2890625,0.09,0.1990625,2749.945,5419.285,10.59,36.85,1997.85,3553.83,18.62,13.09239288,0,0.122633362
,Hawaii,Lanai,Niihau,0.224489796,0.208333333,0.016156463,1026.82,2220.26,13.14,356.68,1448.4,2844.22,23.72,340.1140219,0.07287672,0.152449989
,Hawaii,Lanai,Oahu,0.473972603,0.04,0.433972603,2116.125,4505.38,1.94,118.4,730.21,1726.02,1.32,94.72422924,0.14435616,0.08528347
,Hawaii,Maui,Molokai,0.198910082,0.057692308,0.141217774,5801.925,8918.6,10.61,89.79,4106.11,3444.8,18.58,68.27784588,1.3209863,0.184983254
,Hawaii,Maui,Niihau,0.42019544,0.072916667,0.347278773,4078.8,5719.575,13.16,414.1,7552.36,9842.85,23.68,399.7794749,1.39386302,0.214799881
,Hawaii,Maui,Oahu,0.168067227,0.061611374,0.106455852,5168.105,8004.695,1.96,192.55,5373.75,5272.61,1.28,171.1196822,1.17663014,0.147633362
,Hawaii,Molokai,Niihau,0.333333333,0.125,0.208333333,2025.745,3997.175,22.45,413.46,3446.25,6398.05,5.1,394.0191696,0.07287672,0.029816627
,Hawaii,Molokai,Oahu,0.29216152,0.044871795,0.247289725,3115.05,6282.295,11.25,109.18,1267.64,1827.81,17.3,82.62937696,0.14435616,0.037349892
,Hawaii,Niihau,Oahu,0.490304709,0.041666667,0.448638042,1391.925,3083.27,13.8,229.79,2178.61,4570.24,22.4,210.431006,0.21723288,0.067166519
