,Archipelago,Island1,Island2,beta_sor,beta_sim,beta_sne,mean_emerse_pres,mean_emerse_past,mean_island_age,Distance_km,diff_emerse_pres,diff_emerse_past,diff_island_age,d_past.y,diif_present_air,diff_past_air
774,Maldives,Gaaf_Alif,Baa,0.928571429,0.2,0.728571429,25.425,1505.695,4,474.36,8.29,498.11,0,436.3968118,0.0239726,0
775,Maldives,Gaaf_Alif,Dhaalu,0.764705882,0.6,0.164705882,15.55,1400.805,4,232.62,11.46,707.89,0,195.1023861,0.02906849,0
776,Maldives,Gaaf_Alif,Faafu,0.888888889,0.8,0.088888889,16.83,1535.27,4,268.43,8.9,438.96,0,228.9186703,0.02906849,0
777,Maldives,Gaafu_Dhaalu,Alifu,0.666666667,0.666666667,0,26.865,1216.685,4,419.09,21.39,704.19,0,385.8807158,0.03561643,0
778,Maldives,Gaafu_Dhaalu,Alifu_Dhaalu,0.777777778,0.555555556,0.222222222,25.375,1168.02,4,355.99,24.37,606.86,0,323.2653286,0.01049315,0
779,Maldives,Gaafu_Dhaalu,Baa,0.896551724,0.333333333,0.563218391,33.565,1060.615,4,525.64,7.99,392.05,0,495.5762678,0.0349315,0
780,Maldives,Gaafu_Dhaalu,Dhaalu,0.619047619,0.555555556,0.063492063,23.69,955.725,4,283.02,27.74,182.27,0,253.4018421,0.01810959,0
781,Maldives,Gaafu_Dhaalu,Faafu,0.818181818,0.777777778,0.04040404,24.97,1090.19,4,320.15,25.18,451.2,0,288.5381263,0.01810959,0
782,Maldives,Gaafu_Dhaalu,Gaaf_Alif,0.714285714,0.6,0.114285714,29.42,1309.67,4,52.24,16.28,890.16,0,18.07719172,0.0109589,0
783,Maldives,Haa_Dhaalu,Alifu,0.875,0.857142857,0.017857143,15.95,1555.715,4,276.81,0.44,26.13,0,236.8105887,0.02372603,0
784,Maldives,Haa_Dhaalu,Alifu_Dhaalu,0.941176471,0.857142857,0.084033613,14.46,1507.05,4,332.01,2.54,71.2,0,292.4952015,0.04884931,0
785,Maldives,Haa_Dhaalu,Baa,0.929824561,0.428571429,0.501253133,22.65,1399.645,4,164.59,13.84,286.01,0,127.7361406,0.02441096,0
786,Maldives,Haa_Dhaalu,Dhaalu,0.894736842,0.857142857,0.037593985,12.775,1294.755,4,408.03,5.91,495.79,0,371.621715,0.07745205,0
787,Maldives,Haa_Dhaalu,Faafu,0.9,0.857142857,0.042857143,14.055,1429.22,4,370.22,3.35,226.86,0,331.8179991,0.07745205,0
788,Maldives,Haa_Dhaalu,Gaaf_Alif,1,1,0,18.505,1648.7,4,637.48,5.55,212.1,0,596.5270646,0.04838356,0
789,Maldives,Haa_Dhaalu,Gaafu_Dhaalu,0.875,0.857142857,0.017857143,26.645,1203.62,4,695.74,21.83,678.06,0,662.6865206,0.05934246,0
790,Maldives,Kaafu,Alifu,0.857142857,0.111111111,0.746031746,18.95,1453.895,4,90.27,5.56,229.77,0,52.17728781,0.02841095,0.023658896
791,Maldives,Kaafu,Alifu_Dhaalu,0.738461538,0.37037037,0.368091168,17.46,1405.23,4,125.59,8.54,132.44,0,87.98190058,0.00328767,0.023658896
792,Maldives,Kaafu,Baa,0.533333333,0.524271845,0.009061489,25.65,1297.825,4,97.03,7.84,82.37,0,62.08283974,0.02772602,0.023658896
793,Maldives,Kaafu,Dhaalu,0.860869565,0.333333333,0.527536232,15.775,1192.935,4,184.84,11.91,292.15,0,150.3384141,0.02531507,0.023658896
794,Maldives,Kaafu,Faafu,0.879310345,0.461538462,0.417771883,17.055,1327.4,4,148.5,9.35,23.22,0,112.0046983,0.02531507,0.023658896
795,Maldives,Kaafu,Gaaf_Alif,0.925925926,0.2,0.725925926,21.505,1546.88,4,405.69,0.45,415.74,0,366.6437637,0.00375342,0.023658896
796,Maldives,Kaafu,Gaafu_Dhaalu,0.892857143,0.333333333,0.55952381,29.645,1101.8,4,462.84,15.83,474.42,0,431.6932197,0.00720548,0.023658896
797,Maldives,Kaafu,Haa_Dhaalu,0.963636364,0.714285714,0.249350649,18.73,1440.83,4,246.31,6,203.64,0,208.3730925,0.05213698,0.023658896
798,Maldives,Laamu,Alifu,0.846153846,0.777777778,0.068376068,24.105,1315.88,4,251.66,15.87,505.8,0,216.3814403,0.03082191,0
799,Maldives,Laamu,Alifu_Dhaalu,0.772727273,0.705882353,0.06684492,22.615,1267.215,4,198.87,18.85,408.47,0,164.0760531,0.00569863,0
800,Maldives,Laamu,Baa,0.790322581,0.235294118,0.555028463,30.805,1159.81,4,353.39,2.47,193.66,0,321.2569922,0.03013698,0
801,Maldives,Laamu,Dhaalu,0.724137931,0.666666667,0.057471264,20.93,1054.92,4,119.99,22.22,16.12,0,88.30256656,0.02290411,0
802,Maldives,Laamu,Faafu,0.733333333,0.692307692,0.041025641,22.21,1189.385,4,153.03,19.66,252.81,0,119.3488507,0.02290411,0
803,Maldives,Laamu,Gaaf_Alif,0.909090909,0.8,0.109090909,26.66,1408.865,4,124.42,10.76,691.77,0,88.18791615,0.00616438,0
804,Maldives,Laamu,Gaafu_Dhaalu,0.769230769,0.666666667,0.102564103,34.8,963.785,4,179.73,5.52,198.39,0,151.3973722,0.00479452,0
805,Maldives,Laamu,Haa_Dhaalu,0.75,0.571428571,0.178571429,23.885,1302.815,4,519.71,16.31,479.67,0,484.587245,0.05454794,0
806,Maldives,Laamu,Kaafu,0.883333333,0.588235294,0.295098039,26.885,1200.995,4,283.14,10.31,276.03,0,249.9239441,0.00241096,0.023658896
807,Maldives,Lhaviyani,Alifu,0.941176471,0.888888889,0.052287582,26.915,1302.135,4,158.76,21.49,533.29,0,123.9896224,0.00780822,0.044960928
808,Maldives,Lhaviyani,Alifu_Dhaalu,0.653846154,0.64,0.013846154,25.425,1253.47,4,211.7,24.47,435.96,0,177.4142352,0.0329315,0.044960928
809,Maldives,Lhaviyani,Baa,0.757575758,0.36,0.397575758,33.615,1146.065,4,70.72,8.09,221.15,0,39.09517432,0.00849315,0.044960928
810,Maldives,Lhaviyani,Dhaalu,0.837837838,0.75,0.087837838,23.74,1041.175,4,279.68,27.84,11.37,0,248.5007487,0.06153424,0.044960928
811,Maldives,Lhaviyani,Faafu,0.684210526,0.538461538,0.145748988,25.02,1175.64,4,248.12,25.28,280.3,0,214.9470328,0.06153424,0.044960928
812,Maldives,Lhaviyani,Gaaf_Alif,0.933333333,0.8,0.133333333,29.47,1395.12,4,505.29,16.38,719.26,0,469.5660983,0.03246575,0.044960928
813,Maldives,Lhaviyani,Gaafu_Dhaalu,0.882352941,0.777777778,0.104575163,37.61,950.04,4,560.62,0.1,170.9,0,532.7955543,0.04342465,0.044960928
814,Maldives,Lhaviyani,Haa_Dhaalu,1,1,0,26.695,1289.07,4,152.22,21.93,507.16,0,117.6054271,0.01591781,0.044960928
815,Maldives,Lhaviyani,Kaafu,0.71875,0.28,0.43875,29.695,1187.25,4,102.89,15.93,303.52,0,70.18212624,0.03621917,0.021302032
816,Maldives,Lhaviyani,Laamu,0.761904762,0.705882353,0.056022409,34.85,1049.235,4,382.8,5.62,27.49,0,352.9062787,0.03863013,0.044960928
817,Maldives,Raa,Alifu,0.647058824,0.625,0.022058824,25,1292.57,4,170.17,17.66,552.42,0,135.3873291,0.00534246,0
818,Maldives,Raa,Alifu_Dhaalu,0.657142857,0.25,0.407142857,23.51,1243.905,4,221.27,20.64,455.09,0,186.9719419,0.01978082,0
819,Maldives,Raa,Baa,0.895652174,0.25,0.645652174,31.7,1136.5,4,55.61,4.26,240.28,0,23.97288107,0.00465753,0
820,Maldives,Raa,Dhaalu,0.5,0.375,0.125,21.825,1031.61,4,297.07,24.01,30.5,0,265.8784554,0.04838356,0
821,Maldives,Raa,Faafu,0.619047619,0.5,0.119047619,23.105,1166.075,4,264.44,21.45,299.43,0,231.2547396,0.04838356,0
822,Maldives,Raa,Gaaf_Alif,0.538461538,0.4,0.138461538,27.555,1385.555,4,527.85,12.55,738.39,0,492.113805,0.01931507,0
823,Maldives,Raa,Gaafu_Dhaalu,0.529411765,0.5,0.029411765,35.695,940.475,4,586.48,3.73,151.77,0,558.643261,0.03027397,0
824,Maldives,Raa,Haa_Dhaalu,0.866666667,0.857142857,0.00952381,24.78,1279.505,4,115.6,18.1,526.29,0,80.97313388,0.02906849,0
825,Maldives,Raa,Kaafu,0.855855856,0,0.855855856,27.78,1177.685,4,137.56,12.1,322.65,0,104.839833,0.02306849,0.023658896
826,Maldives,Raa,Laamu,0.76,0.625,0.135,32.935,1039.67,4,407.49,1.79,46.62,0,377.5839855,0.02547945,0
827,Maldives,Raa,Lhaviyani,0.818181818,0.625,0.193181818,35.745,1025.925,4,70.74,3.83,19.13,0,41.34216757,0.01315068,0.044960928
828,Maldives,Seenu,Alifu,0.6875,0.444444444,0.243055556,16.845,1554.95,4,527.78,1.35,27.66,0,487.915467,0.02627397,0
829,Maldives,Seenu,Alifu_Dhaalu,0.56,0.52173913,0.03826087,15.355,1506.285,4,470.46,4.33,69.67,0,431.0800798,0.00115069,0
830,Maldives,Seenu,Baa,0.738461538,0.260869565,0.477591973,23.545,1398.88,4,634.49,12.05,284.48,0,597.7710189,0.02558904,0
831,Maldives,Seenu,Dhaalu,0.542857143,0.333333333,0.20952381,13.67,1293.99,4,394.22,7.7,494.26,0,357.9465933,0.02745205,0
832,Maldives,Seenu,Faafu,0.666666667,0.538461538,0.128205128,14.95,1428.455,4,430.65,5.14,225.33,0,392.3828775,0.02745205,0
833,Maldives,Seenu,Gaaf_Alif,0.785714286,0.4,0.385714286,19.4,1647.935,4,162.31,3.76,213.63,0,121.4919429,0.00161644,0
834,Maldives,Seenu,Gaafu_Dhaalu,0.6875,0.444444444,0.243055556,27.54,1202.855,4,104.68,20.04,676.53,0,71.7613989,0.00934246,0
835,Maldives,Seenu,Haa_Dhaalu,0.933333333,0.857142857,0.076190476,16.625,1541.885,4,806.24,1.79,1.53,0,766.5312717,0.05,0
836,Maldives,Seenu,Kaafu,0.761904762,0.347826087,0.414078675,19.625,1440.065,4,569.33,4.21,202.11,0,531.5279709,0.00213698,0.023658896
837,Maldives,Seenu,Laamu,0.75,0.705882353,0.044117647,24.78,1302.05,4,286.92,14.52,478.14,0,251.9321233,0.00454794,0
838,Maldives,Seenu,Lhaviyani,0.833333333,0.826086957,0.007246377,27.59,1288.305,4,668.4,20.14,505.63,0,633.9203054,0.03408219,0.044960928
839,Maldives,Seenu,Raa,0.612903226,0.25,0.362903226,25.675,1278.74,4,687.47,16.31,524.76,0,652.9780122,0.02093151,0
840,Maldives,Shaviyani,Alifu,0.789473684,0.777777778,0.011695906,13.93,1025.065,4,230.18,4.48,1087.43,0,199.6532478,0.02372603,0.037539148
841,Maldives,Shaviyani,Alifu_Dhaalu,0.891891892,0.8,0.091891892,12.44,976.4,4,286.52,1.5,990.1,0,256.4778606,0.04884931,0.037539148
842,Maldives,Shaviyani,Baa,0.88034188,0.3,0.58034188,20.63,868.995,4,120.12,17.88,775.29,0,92.73879972,0.02441096,0.037539148
843,Maldives,Shaviyani,Dhaalu,0.818181818,0.8,0.018181818,10.755,764.105,4,362.71,1.87,565.51,0,335.7743741,0.07745205,0.037539148
844,Maldives,Shaviyani,Faafu,0.826086957,0.8,0.026086957,12.035,898.57,4,330.62,0.69,834.44,0,301.6906582,0.07745205,0.037539148
845,Maldives,Shaviyani,Gaaf_Alif,0.866666667,0.8,0.066666667,16.485,1118.05,4,596.3,9.59,1273.4,0,564.8197237,0.04838356,0.037539148
846,Maldives,Shaviyani,Gaafu_Dhaalu,0.894736842,0.888888889,0.005847953,24.625,672.97,4,649.59,25.87,383.24,0,626.0091797,0.05934246,0.037539148
847,Maldives,Shaviyani,Haa_Dhaalu,1,1,0,13.71,1012,4,57.47,4.04,1061.3,0,27.09905252,0,0.037539148
848,Maldives,Shaviyani,Kaafu,0.85840708,0.2,0.65840708,16.71,910.18,4,194.88,10.04,857.66,0,166.4157516,0.05213698,0.061198044
849,Maldives,Shaviyani,Laamu,0.777777778,0.7,0.077777778,21.865,772.165,4,469.4,20.35,581.63,0,443.7499041,0.05454794,0.037539148
850,Maldives,Shaviyani,Lhaviyani,0.771428571,0.6,0.171428571,24.675,758.42,4,84.93,25.97,554.14,0,59.78808622,0.01591781,0.082500076
851,Maldives,Shaviyani,Raa,0.777777778,0.75,0.027777778,22.76,748.855,4,66.45,22.14,535.01,0,41.29579297,0.02906849,0.037539148
852,Maldives,Shaviyani,Seenu,0.757575758,0.6,0.157575758,14.605,1011.235,4,758.92,5.83,1059.77,0,728.6839308,0.05,0.037539148
853,Maldives,Thaa,Alifu,0.849056604,0.555555556,0.293501048,20.03,1350.19,4,190.65,7.72,437.18,0,154.3510822,0.02309589,0.031080675
854,Maldives,Thaa,Alifu_Dhaalu,0.774647887,0.703703704,0.070944184,18.54,1301.525,4,133.82,10.7,339.85,0,98.00569496,0.00202739,0.031080675
855,Maldives,Thaa,Baa,0.655629139,0.409090909,0.24653823,26.73,1194.12,4,298.93,5.68,125.04,0,265.7766341,0.02241096,0.031080675
856,Maldives,Thaa,Dhaalu,0.714285714,0.333333333,0.380952381,16.855,1089.23,4,59.46,14.07,84.74,0,26.75220847,0.03063013,0.031080675
857,Maldives,Thaa,Faafu,0.789473684,0.538461538,0.251012146,18.135,1223.695,4,93.31,11.51,184.19,0,58.60849264,0.03063013,0.031080675
858,Maldives,Thaa,Gaaf_Alif,0.87755102,0.4,0.47755102,22.585,1443.175,4,177.21,2.61,623.15,0,139.9575581,0.00156164,0.031080675
859,Maldives,Thaa,Gaafu_Dhaalu,0.811320755,0.444444444,0.36687631,30.725,998.095,4,236.53,13.67,267.01,0,207.1770141,0.01252054,0.031080675
860,Maldives,Thaa,Haa_Dhaalu,0.960784314,0.857142857,0.103641457,19.81,1337.125,4,465.47,8.16,411.05,0,429.3268869,0.04682192,0.031080675
861,Maldives,Thaa,Kaafu,0.578231293,0.295454545,0.282776747,22.81,1235.305,4,232.56,2.16,207.41,0,198.323586,0.00531506,0.054739571
862,Maldives,Thaa,Laamu,0.803278689,0.647058824,0.156219865,27.965,1097.29,4,63.33,8.15,68.62,0,31.90773851,0.00772602,0.031080675
863,Maldives,Thaa,Lhaviyani,0.739130435,0.64,0.099130435,30.775,1083.545,4,327.76,13.77,96.11,0,296.8459206,0.03090411,0.076041603
864,Maldives,Thaa,Raa,0.769230769,0.25,0.519230769,28.86,1073.98,4,350.53,9.94,115.24,0,319.6036274,0.01775343,0.031080675
865,Maldives,Thaa,Seenu,0.701492537,0.565217391,0.136275146,20.705,1336.36,4,341.2,6.37,409.52,0,305.1917652,0.00317808,0.031080675
866,Maldives,Thaa,Shaviyani,0.777777778,0.4,0.377777778,17.79,806.475,4,382.31,12.2,650.25,0,355.639546,0.04682192,0.006458473
867,Maluku_Islands,Seram,Ambon,1,1,0,8852.495,10211.575,3.4,164.3,14367.23,15876.83,0,155.8857468,0.54734247,0.000143194
868,Maluku_Islands,Seram,Buru,0.885714286,0.333333333,0.552380952,12360.285,13783.5,3.4,317.49,7351.65,8732.98,0,310.7541602,0.88534247,0.000143194
869,Maluku_Islands,Seram,Tanimbar_Islands,1,1,0,10595.51,15389.985,3.4,545.55,10881.2,5520.01,0,518.0888521,0.77441096,0
870,Maluku_Islands,Seram,Wetar,1,1,0,9409.48,10606.93,3.4,644.72,13253.26,15086.12,0,638.6901414,0.82090411,0
871,Maluku_Islands,Ambon,Buru,1,1,0,5176.67,5845.085,3.4,160.72,7015.58,7143.85,0,154.6963906,0.338,0.000286388
872,Maluku_Islands,Ambon,Tanimbar_Islands,1,1,0,3411.895,7451.57,3.4,559.11,3486.03,10356.82,0,532.3610825,1.32175343,0.000143194
873,Maluku_Islands,Ambon,Wetar,1,1,0,2225.865,2668.515,3.4,505.47,1113.97,790.71,0,500.1523718,1.36824658,0.000143194
874,Maluku_Islands,Buru,Tanimbar_Islands,1,1,0,6919.685,11023.495,3.4,696.14,3529.55,3212.97,0,671.0694959,1.65975343,0.000143194
875,Maluku_Islands,Buru,Wetar,1,1,0,5733.655,6240.44,3.4,487.6,5901.61,6353.14,0,483.9607851,1.70624658,0.000143194
876,Maluku_Islands,Tanimbar_Islands,Wetar,1,1,0,3968.88,7846.925,3.4,568.34,2372.06,9566.11,0,543.975477,0.04649315,0
877,Maluku_Islands,Ambon,Seram,1,1,0,8852.495,10211.575,3.4,164.3,14367.23,15876.83,0,155.8857468,0.54734247,0.000143194
878,Maluku_Islands,Buru,Seram,0.885714286,0.333333333,0.552380952,12360.285,13783.5,3.4,317.49,7351.65,8732.98,0,310.7541602,0.88534247,0.000143194
879,Maluku_Islands,Buru,Ambon,1,1,0,5176.67,5845.085,3.4,160.72,7015.58,7143.85,0,154.6963906,0.338,0.000286388
880,Maluku_Islands,Tanimbar_Islands,Seram,1,1,0,10595.51,15389.985,3.4,545.55,10881.2,5520.01,0,518.0888521,0.77441096,0
881,Maluku_Islands,Tanimbar_Islands,Ambon,1,1,0,3411.895,7451.57,3.4,559.11,3486.03,10356.82,0,532.3610825,1.32175343,0.000143194
882,Maluku_Islands,Tanimbar_Islands,Buru,1,1,0,6919.685,11023.495,3.4,696.14,3529.55,3212.97,0,671.0694959,1.65975343,0.000143194
883,Maluku_Islands,Wetar,Seram,1,1,0,9409.48,10606.93,3.4,644.72,13253.26,15086.12,0,638.6901414,0.82090411,0
884,Maluku_Islands,Wetar,Ambon,1,1,0,2225.865,2668.515,3.4,505.47,1113.97,790.71,0,500.1523718,1.36824658,0.000143194
885,Maluku_Islands,Wetar,Buru,1,1,0,5733.655,6240.44,3.4,487.6,5901.61,6353.14,0,483.9607851,1.70624658,0.000143194
886,Maluku_Islands,Wetar,Tanimbar_Islands,1,1,0,3968.88,7846.925,3.4,568.34,2372.06,9566.11,0,543.975477,0.04649315,0
887,Marianas_Islands,Guam,Anatahan,0.702199662,0.083333333,0.618866328,272.24,347.86,16.8,338.8,475.92,602.12,23.6,336.6152091,0.19035616,0.088097191
888,Marianas_Islands,Guam,Saipan,0.323076923,0.073684211,0.249392713,343.985,494.37,16.8,219.43,332.43,309.1,23.6,214.9235545,0.05139726,0.015595245
889,Marianas_Islands,Guam,Agrihan,0.685430464,0.128440367,0.556990097,277.69,355.36,16.8,594.44,465.02,587.12,23.6,592.1685774,0.30715068,0.000943184
890,Marianas_Islands,Guam,Pagan,0.612179487,0.062015504,0.550163983,277.47,365.44,16.8,525.71,465.46,566.96,23.6,522.7476207,0.24684931,0.000943184
891,Marianas_Islands,Guam,Rota,0.324015248,0.089041096,0.234974152,296.68,386.57,16.8,90.44,427.04,524.7,23.6,87.66842254,0.01073972,0.022871018
892,Marianas_Islands,Guam,Tinian,0.458689459,0.082125604,0.376563855,341.64,486.185,16.8,197.74,337.12,325.47,23.6,193.3872607,0.05139726,0.044915009
893,Marianas_Islands,Anatahan,Saipan,0.611548556,0.229166667,0.38238189,106.025,193.31,5,129.45,143.49,293.02,0,126.0156055,0.1389589,0.103692436
894,Marianas_Islands,Anatahan,Agrihan,0.414634146,0.375,0.039634146,39.73,54.3,5,264.64,10.9,15,0,263.4406284,0.11679452,0.087154007
895,Marianas_Islands,Anatahan,Pagan,0.422222222,0.322916667,0.099305556,39.51,64.38,5,195.89,10.46,35.16,0,193.9996717,0.05649315,0.087154007
896,Marianas_Islands,Anatahan,Rota,0.618556701,0.229166667,0.389390034,58.72,85.51,5,248.63,48.88,77.42,0,246.9304735,0.17961644,0.110968209
897,Marianas_Islands,Anatahan,Tinian,0.630363036,0.416666667,0.21369637,103.68,185.125,5,148.83,138.8,276.65,0,145.5493117,0.1389589,0.1330122
898,Marianas_Islands,Saipan,Agrihan,0.578680203,0.23853211,0.340148093,111.475,200.81,5,395.71,132.59,278.02,0,392.1889739,0.25575342,0.016538429
899,Marianas_Islands,Saipan,Pagan,0.444444444,0.108527132,0.335917313,111.255,210.89,5,325.28,133.03,257.86,0,321.0680171,0.19545205,0.016538429
900,Marianas_Islands,Saipan,Rota,0.282495667,0.273684211,0.008811457,130.465,232.02,5,128.41,94.61,215.6,0,124.388819,0.04065754,0.007275773
901,Marianas_Islands,Saipan,Tinian,0.300813008,0.169082126,0.131730883,175.425,331.635,5,24.52,4.69,16.37,0,18.91765714,0,0.029319764
902,Marianas_Islands,Agrihan,Pagan,0.361344538,0.302752294,0.058592244,44.96,71.88,5,75.39,0.44,20.16,0,73.41304004,0.06030137,0
903,Marianas_Islands,Agrihan,Rota,0.57605985,0.220183486,0.355876364,64.17,93.01,5,516.09,37.98,62.42,0,514.3038419,0.29641096,0.023814202
904,Marianas_Islands,Agrihan,Tinian,0.563291139,0.366972477,0.196318662,109.13,192.625,5,418.57,127.9,261.65,0,415.2026801,0.25575342,0.045858193
905,Marianas_Islands,Pagan,Rota,0.486935867,0.162790698,0.324145169,63.95,103.09,5,444.94,38.42,42.26,0,442.4628851,0.23610959,0.023814202
906,Marianas_Islands,Pagan,Tinian,0.446428571,0.279069767,0.167358804,108.91,202.705,5,345.95,128.34,241.49,0,341.8917233,0.19545205,0.045858193
907,Marianas_Islands,Rota,Tinian,0.374749499,0.246376812,0.128372687,128.12,223.835,5,104.98,89.92,199.23,0,101.1125252,0.04065754,0.022043991
908,Marianas_Islands,Anatahan,Guam,0.702199662,0.083333333,0.618866328,272.24,347.86,16.8,338.8,475.92,602.12,23.6,336.6152091,0.19035616,0.088097191
909,Marianas_Islands,Saipan,Guam,0.323076923,0.073684211,0.249392713,343.985,494.37,16.8,219.43,332.43,309.1,23.6,214.9235545,0.05139726,0.015595245
910,Marianas_Islands,Saipan,Anatahan,0.611548556,0.229166667,0.38238189,106.025,193.31,5,129.45,143.49,293.02,0,126.0156055,0.1389589,0.103692436
911,Marianas_Islands,Agrihan,Guam,0.685430464,0.128440367,0.556990097,277.69,355.36,16.8,594.44,465.02,587.12,23.6,592.1685774,0.30715068,0.000943184
912,Marianas_Islands,Agrihan,Anatahan,0.414634146,0.375,0.039634146,39.73,54.3,5,264.64,10.9,15,0,263.4406284,0.11679452,0.087154007
913,Marianas_Islands,Agrihan,Saipan,0.578680203,0.23853211,0.340148093,111.475,200.81,5,395.71,132.59,278.02,0,392.1889739,0.25575342,0.016538429
914,Marianas_Islands,Pagan,Guam,0.612179487,0.062015504,0.550163983,277.47,365.44,16.8,525.71,465.46,566.96,23.6,522.7476207,0.24684931,0.000943184
915,Marianas_Islands,Pagan,Anatahan,0.422222222,0.322916667,0.099305556,39.51,64.38,5,195.89,10.46,35.16,0,193.9996717,0.05649315,0.087154007
916,Marianas_Islands,Pagan,Saipan,0.444444444,0.108527132,0.335917313,111.255,210.89,5,325.28,133.03,257.86,0,321.0680171,0.19545205,0.016538429
917,Marianas_Islands,Pagan,Agrihan,0.361344538,0.302752294,0.058592244,44.96,71.88,5,75.39,0.44,20.16,0,73.41304004,0.06030137,0
918,Marianas_Islands,Rota,Guam,0.324015248,0.089041096,0.234974152,296.68,386.57,16.8,90.44,427.04,524.7,23.6,87.66842254,0.01073972,0.022871018
919,Marianas_Islands,Rota,Anatahan,0.618556701,0.229166667,0.389390034,58.72,85.51,5,248.63,48.88,77.42,0,246.9304735,0.17961644,0.110968209
920,Marianas_Islands,Rota,Saipan,0.282495667,0.273684211,0.008811457,130.465,232.02,5,128.41,94.61,215.6,0,124.388819,0.04065754,0.007275773
921,Marianas_Islands,Rota,Agrihan,0.57605985,0.220183486,0.355876364,64.17,93.01,5,516.09,37.98,62.42,0,514.3038419,0.29641096,0.023814202
922,Marianas_Islands,Rota,Pagan,0.486935867,0.162790698,0.324145169,63.95,103.09,5,444.94,38.42,42.26,0,442.4628851,0.23610959,0.023814202
923,Marianas_Islands,Tinian,Guam,0.458689459,0.082125604,0.376563855,341.64,486.185,16.8,197.74,337.12,325.47,23.6,193.3872607,0.05139726,0.044915009
924,Marianas_Islands,Tinian,Anatahan,0.630363036,0.416666667,0.21369637,103.68,185.125,5,148.83,138.8,276.65,0,145.5493117,0.1389589,0.1330122
925,Marianas_Islands,Tinian,Saipan,0.300813008,0.169082126,0.131730883,175.425,331.635,5,24.52,4.69,16.37,0,18.91765714,0,0.029319764
926,Marianas_Islands,Tinian,Agrihan,0.563291139,0.366972477,0.196318662,109.13,192.625,5,418.57,127.9,261.65,0,415.2026801,0.25575342,0.045858193
927,Marianas_Islands,Tinian,Pagan,0.446428571,0.279069767,0.167358804,108.91,202.705,5,345.95,128.34,241.49,0,341.8917233,0.19545205,0.045858193
928,Marianas_Islands,Tinian,Rota,0.374749499,0.246376812,0.128372687,128.12,223.835,5,104.98,89.92,199.23,0,101.1125252,0.04065754,0.022043991
929,Sao_Tome_Principe_Annobon,Principe,Sao_Tome,0.927194861,0.827411168,0.099783693,528.765,735.82,NA,16.71,748.21,979.04,NA,12.07531118,0.59230137,0.292600059
930,Sao_Tome_Principe_Annobon,Annobon,Sao_Tome,0.67804878,0.427083333,0.250965447,469.915,655.93,NA,227.33,865.91,1138.82,NA,222.7153802,0.30939726,0.271576882
931,Sao_Tome_Principe_Annobon,Annobon,Principe,0.863917526,0.83248731,0.031430216,95.81,166.41,NA,319.27,117.7,159.78,NA,315.6141363,0.90169863,0.564176941
932,Sao_Tome_Principe_Annobon,Sao_Tome,Principe,0.927194861,0.827411168,0.099783693,528.765,735.82,NA,16.71,748.21,979.04,NA,12.07531118,0.59230137,0.292600059
933,Sao_Tome_Principe_Annobon,Sao_Tome,Annobon,0.67804878,0.427083333,0.250965447,469.915,655.93,NA,227.33,865.91,1138.82,NA,222.7153802,0.30939726,0.271576882
934,Sao_Tome_Principe_Annobon,Principe,Annobon,0.863917526,0.83248731,0.031430216,95.81,166.41,NA,319.27,117.7,159.78,NA,315.6141363,0.90169863,0.564176941
935,Seychelles,Desroches,Farquhar_Atoll,0.764705882,0.5,0.264705882,49.13,2037.56,135,566.11,NA,NA,0,NA,NA,NA
936,Seychelles,Desroches,Ile_Aride,0.826086957,0.8,0.026086957,45.45,1876.535,135,274.65,7.36,322.05,0,233.4157505,0.15304109,0.036249923
937,Seychelles,Desroches,Ile_au_Cerf,0.75,0.615384615,0.134615385,120,3227.37,135,235.33,141.74,2379.62,0,184.1149243,0.10884931,0.026830292
938,Seychelles,Desroches,La_Digue,0.793103448,0.076923077,0.716180371,52.055,1748.2,442.75,280.73,5.85,578.72,615.5,241.8517103,0.10884931,0.022812462
939,Seychelles,Desroches,Mahe,0.950549451,0.307692308,0.642857143,113.07,3227.24,444.285,229.01,127.88,2379.36,618.57,177.5076929,0.10884931,0.131770897
940,Seychelles,Desroches,Praslin,0.87826087,0.461538462,0.416722408,52.055,2220.34,443.625,276.33,5.85,365.56,617.25,231.3433065,0.10884931,0.042678452
941,Seychelles,Desroches,Silhouette_Island,0.853658537,0.769230769,0.084427767,115.845,3226.31,135,218.52,133.43,2377.5,0,167.1423568,0.09709589,0.115370369
942,Seychelles,Farquhar_Atoll,Ile_Aride,0.714285714,0.5,0.214285714,NA,NA,135,828.69,NA,NA,0,NA,NA,NA
943,Seychelles,Farquhar_Atoll,Ile_au_Cerf,1,1,0,NA,NA,135,781.65,NA,NA,0,NA,NA,NA
944,Seychelles,Farquhar_Atoll,La_Digue,0.962616822,0.5,0.462616822,NA,NA,442.75,827.68,NA,NA,615.5,NA,NA,NA
945,Seychelles,Farquhar_Atoll,Mahe,0.983098592,0.25,0.733098592,NA,NA,444.285,779.34,NA,NA,618.57,NA,NA,NA
946,Seychelles,Farquhar_Atoll,Praslin,0.962264151,0.5,0.462264151,NA,NA,443.625,825.82,NA,NA,617.25,NA,NA,NA
947,Seychelles,Farquhar_Atoll,Silhouette_Island,0.9375,0.75,0.1875,NA,NA,135,775.81,NA,NA,0,NA,NA,NA
