,Archipelago,Island1,Island2,beta_sor,beta_turn,beta_nest,mean_emerse_pres,mean_emerse_past,mean_island_age,Distance_km,diff_emerse_pres,diff_emerse_past,diff_island_age,d_past.y,diif_present_air,diff_past_air
166,Bermuda,Pembroke,Warwick,0.637223955,0.098722176,0.538501778,20.495,96.03,26.955,3.96,1.45,9.96,40.09,-1.986288278,0,0.004680824
167,Bermuda,Saint_George,Sandys,0.30512001,0.19835969,0.106760319,8.52,103.05,47,18.74,1.08,2.84,0,10.57766929,0.03553425,0.001124954
168,Bermuda,Saint_George,Smiths,0.421702539,0.194373714,0.227328824,12.6,89.25,47,7.44,7.08,24.76,0,0.77055746,0.03553425,0.005945587
169,Bermuda,Saint_George,Southampton,0.131574737,0.129537363,0.002037375,11.33,99.885,47,18.82,4.54,3.49,0,11.32195831,0.03553425,0.001124954
170,Bermuda,Saint_George,Warwick,0.244466612,0.108153898,0.136312714,14.415,96.34,26.955,15.93,10.71,10.58,40.09,9.065588425,0.03553425,0.012746238
171,Bermuda,Sandys,Smiths,0.479963065,0.384704824,0.095258241,12.06,90.67,47,12.99,8.16,27.6,0,6.13720705,0,0.004820633
172,Bermuda,Sandys,Southampton,0.187879679,0.060616002,0.127263677,10.79,101.305,47,6.31,5.62,6.33,0,-1.371392105,0,0
173,Bermuda,Sandys,Warwick,0.165216122,0.148114866,0.017101257,13.875,97.76,26.955,6.91,11.79,13.42,40.09,-0.137761985,0,0.011621284
174,Bermuda,Smiths,Southampton,0.437498668,0.214022127,0.22347654,14.87,87.505,47,11.96,2.54,21.27,0,5.771496064,0,0.004820633
175,Bermuda,Smiths,Warwick,0.42437266,0.334409744,0.089962916,17.955,83.96,26.955,8.68,3.63,14.18,40.09,3.125126184,0,0.006800651
176,Bermuda,Southampton,Warwick,0.188632457,0.039655816,0.148976641,16.685,94.595,26.955,3.03,6.17,7.09,40.09,-3.353472971,0,0.011621284
177,Bermuda,Hamilton,Devonshire,0.147957475,0.05958908,0.088368395,23.21,90.48,47,2.72,0.36,10.16,0,-2.572895174,0,0.006359291
178,Bermuda,Paget,Devonshire,0.13568434,0.105331051,0.030353289,22.76,82.51,47,3.4,0.54,5.78,0,-1.464947832,0,0.002781296
179,Bermuda,Paget,Hamilton,0.07178201,0.012289187,0.059492824,22.94,87.59,47,1.83,0.9,15.94,0,-3.315296339,0,0.003577995
180,Bermuda,Pembroke,Devonshire,0.748583795,0.133520591,0.615063204,22.125,93.205,47,3.72,1.81,15.61,0,-1.857640186,0,0.002781296
181,Bermuda,Pembroke,Hamilton,0.758675451,0.020811946,0.737863505,22.305,98.285,47,1.31,2.17,5.45,0,-4.547988693,0,0.003577995
182,Bermuda,Pembroke,Paget,0.736634378,0.037836073,0.698798304,21.855,90.315,47,2.94,1.27,21.39,0,-2.490041351,0,0
183,Bermuda,Saint_George,Devonshire,0.282564523,0.249892215,0.032672307,16.045,93.515,47,10.39,13.97,16.23,0,3.894236517,0.03553425,0.005284118
184,Bermuda,Saint_George,Hamilton,0.266042673,0.149563404,0.116479269,16.225,98.595,47,12.18,14.33,6.07,0,5.40388801,0.03553425,0.011643409
185,Bermuda,Saint_George,Paget,0.242678315,0.179171358,0.063506957,15.775,90.625,47,12.96,13.43,22.01,0,6.611835352,0.03553425,0.008065414
186,Bermuda,Saint_George,Pembroke,0.688047514,0.001615894,0.68643162,15.14,101.32,47,12.67,12.16,0.62,0,5.609142998,0.03553425,0.008065414
187,Bermuda,Sandys,Devonshire,0.25232174,0.092937346,0.159384394,15.505,94.935,47,10.18,15.05,19.07,0,3.500886107,0,0.004159164
188,Bermuda,Sandys,Hamilton,0.301519995,0.049296218,0.252223777,15.685,100.015,47,8.17,15.41,8.91,0,1.2105376,0,0.010518455
189,Bermuda,Sandys,Paget,0.272340208,0.080774143,0.191566066,15.235,92.045,47,8.29,14.51,24.85,0,1.758484942,0,0.00694046
190,Bermuda,Sandys,Pembroke,0.704486718,0.241802849,0.462683869,14.6,102.74,47,7.09,13.24,3.46,0,-0.154207412,0,0.00694046
191,Bermuda,Sandys,Saint_George,0.30512001,0.19835969,0.106760319,8.52,103.05,47,18.74,1.08,2.84,0,10.57766929,0.03553425,0.001124954
192,Bermuda,Smiths,Devonshire,0.393622623,0.105930237,0.287692386,19.585,81.135,47,2.84,6.89,8.53,0,-2.346225724,0,0.000661469
193,Bermuda,Smiths,Hamilton,0.419704011,0.027092726,0.392611285,19.765,86.215,47,5.2,7.25,18.69,0,-0.266574231,0,0.005697822
194,Bermuda,Smiths,Paget,0.384604008,0.050514074,0.334089935,19.315,78.245,47,5.39,6.35,2.75,0,0.351373111,0,0.002119827
195,Bermuda,Smiths,Pembroke,0.613847197,0.223125078,0.390722119,18.68,88.94,47,6.39,5.08,24.14,0,0.638680757,0,0.002119827
196,Bermuda,Smiths,Saint_George,0.421702539,0.194373714,0.227328824,12.6,89.25,47,7.44,7.08,24.76,0,0.77055746,0.03553425,0.005945587
197,Bermuda,Smiths,Sandys,0.479963065,0.384704824,0.095258241,12.06,90.67,47,8.68,8.16,27.6,0,1.82720705,0,0.004820633
198,Bermuda,Southampton,Devonshire,0.263650523,0.231992923,0.0316576,18.315,91.77,47,8.2,9.43,12.74,0,2.185175121,0,0.004159164
199,Bermuda,Southampton,Hamilton,0.227838802,0.107671936,0.120166866,18.495,96.85,47,6.09,9.79,2.58,0,-0.205173386,0,0.010518455
200,Bermuda,Southampton,Paget,0.22758893,0.164922775,0.062666155,18.045,88.88,47,NA,8.89,18.52,0,NA,0,0.00694046
201,Bermuda,Southampton,Pembroke,0.690110344,0.004291315,0.685819029,17.41,99.575,47,6.42,7.62,2.87,0,-0.159918398,0,0.00694046
202,Bermuda,Southampton,Saint_George,0.131574737,0.129537363,0.002037375,11.33,99.885,47,6.31,4.54,3.49,0,-1.188041695,0.03553425,0.001124954
203,Bermuda,Southampton,Sandys,0.187879679,0.060616002,0.127263677,10.79,101.305,47,6.31,5.62,6.33,0,-1.371392105,0,0
204,Bermuda,Southampton,Smiths,0.437498668,0.214022127,0.22347654,14.87,87.505,47,11.96,2.54,21.27,0,5.771496064,0,0.004820633
205,Bermuda,Warwick,Devonshire,0.236360317,0.051259923,0.185100394,21.4,88.225,26.955,6.18,3.26,5.65,40.09,0.798805241,0,0.00746212
206,Bermuda,Warwick,Hamilton,0.283864956,0,0.283864956,21.58,93.305,26.955,3.83,3.62,4.51,40.09,-1.831543266,0,0.001102829
207,Bermuda,Warwick,Paget,0.227522267,2.15E-07,0.227522052,21.13,85.335,26.955,2.58,2.72,11.43,40.09,-2.653595924,0,0.004680824
208,Bermuda,Warwick,Pembroke,0.637223955,0.098722176,0.538501778,20.495,96.03,26.955,3.96,1.45,9.96,40.09,-1.986288278,0,0.004680824
209,Bermuda,Warwick,Saint_George,0.244466612,0.108153898,0.136312714,14.415,96.34,26.955,15.93,10.71,10.58,40.09,9.065588425,0.03553425,0.012746238
210,Bermuda,Warwick,Sandys,0.165216122,0.148114866,0.017101257,13.875,97.76,26.955,6.91,11.79,13.42,40.09,-0.137761985,0,0.011621284
211,Bermuda,Warwick,Smiths,0.42437266,0.334409744,0.089962916,17.955,83.96,26.955,8.68,3.63,14.18,40.09,3.125126184,0,0.006800651
212,Bermuda,Warwick,Southampton,0.188632457,0.039655816,0.148976641,16.685,94.595,26.955,3.03,6.17,7.09,40.09,-3.353472971,0,0.011621284
213,Canary_Islands,El_Hierro,Fuerteventura,0.086895859,0.047729123,0.039166736,958.135,1523.355,12.05,393.97,1410.57,2370.33,21.9,386.2140394,0.7629863,0.356583404
214,Canary_Islands,El_Hierro,Gomera,0.011137941,4.07E-16,0.011137941,317.075,511.59,6.05,90.11,128.45,346.8,9.9,84.9566392,0.24375342,0.100299931
215,Canary_Islands,El_Hierro,Gran_Canaria,0.034584102,0.002170512,0.03241359,919.01,1287.455,8.05,240.06,1332.32,1898.53,13.9,234.4358954,0.86871233,0.182266617
216,Canary_Islands,El_Hierro,La_Palma,0.000665862,0,0.000665862,482.115,583.895,1.4,110.53,458.53,491.41,0.6,107.9235824,0.78186301,0.184866619
217,Canary_Islands,El_Hierro,Lanzarote,0.087824427,0.045708671,0.042115756,672.325,1098.725,8.05,456.9,838.95,1521.07,13.9,449.8107179,0.94035616,0.280416679
218,Canary_Islands,El_Hierro,Tenerife,0.066271069,0,0.066271069,1116.155,1423.065,6.55,147.96,1726.61,2169.75,10.9,143.4030975,1.338,0.569833279
219,Canary_Islands,Fuerteventura,Gomera,0.075584421,0.046988716,0.028595705,1022.36,1696.755,17,314,1282.12,2023.53,12,303.898859,0.51923288,0.456883335
220,Canary_Islands,Fuerteventura,Gran_Canaria,0.051228143,0.042942614,0.008285529,1624.295,2472.62,19,155.88,78.25,471.8,8,145.3081152,0.10572603,0.538850021
221,Canary_Islands,Fuerteventura,La_Palma,0.086983321,0.048479995,0.038503326,1187.4,1769.06,12.35,318.15,952.04,1878.92,21.3,310.5958022,0.01887671,0.541450023
222,Canary_Islands,Fuerteventura,Lanzarote,0.003541202,0.000534156,0.003007046,1377.61,2283.89,19,88.07,571.62,849.26,8,76.03293772,0.17736986,0.076166725
223,Canary_Islands,Fuerteventura,Tenerife,0.070336083,0.046293174,0.024042909,1821.44,2608.23,17.5,251.49,316.04,200.58,11,241.9853173,0.5750137,0.926416683
224,Canary_Islands,Gomera,Gran_Canaria,0.023676162,0.002372951,0.021303211,983.235,1460.855,13,166.43,1203.87,1551.73,4,158.460715,0.62495891,0.081966686
225,Canary_Islands,Gomera,La_Palma,0.010963672,0.000496717,0.010466955,546.34,757.295,6.35,93.21,330.08,144.61,9.3,88.25840203,0.53810959,0.084566688
226,Canary_Islands,Gomera,Lanzarote,0.076518485,0.04499244,0.031526045,736.55,1272.125,13,369.71,710.5,1174.27,4,360.2755375,0.69660274,0.38071661
227,Canary_Islands,Gomera,Tenerife,0.055173854,0,0.055173854,1180.38,1596.465,11.5,63.26,1598.16,1822.95,1,56.35791708,1.09424658,0.469533348
228,Canary_Islands,Gran_Canaria,La_Palma,0.034645909,0.002919894,0.031726016,1148.275,1533.16,8.35,244.85,873.79,1407.12,13.3,239.4276582,0.08684932,0.002600002
229,Canary_Islands,Gran_Canaria,Lanzarote,0.052057212,0.040868322,0.011188889,1338.485,2047.99,15,228.11,493.37,377.46,0,218.2047937,0.07164383,0.462683296
230,Canary_Islands,Gran_Canaria,Tenerife,0.033859864,0,0.033859864,1782.315,2372.33,13.5,108.31,394.29,271.22,3,100.9371733,0.46928767,0.387566662
231,Canary_Islands,La_Palma,Lanzarote,0.087891161,0.046441465,0.041449696,901.59,1344.43,8.35,420.76,380.42,1029.66,13.3,413.8724807,0.15849315,0.465283298
232,Canary_Islands,La_Palma,Tenerife,0.065608102,0,0.065608102,1345.42,1668.77,6.85,135.93,1268.08,1678.34,10.3,131.5748603,0.55613699,0.38496666
233,Canary_Islands,Lanzarote,Tenerife,0.06866546,0.047517502,0.021147958,1535.63,2183.6,13.5,302.45,887.66,648.68,3,293.6119958,0.39764384,0.850249958
234,Canary_Islands,Fuerteventura,El_Hierro,0.086895859,0.047729123,0.039166736,958.135,1523.355,12.05,393.97,1410.57,2370.33,21.9,386.2140394,0.7629863,0.356583404
235,Canary_Islands,Gomera,El_Hierro,0.011137941,4.07E-16,0.011137941,317.075,511.59,6.05,90.11,128.45,346.8,9.9,84.9566392,0.24375342,0.100299931
236,Canary_Islands,Gomera,Fuerteventura,0.075584421,0.046988716,0.028595705,1022.36,1696.755,17,314,1282.12,2023.53,12,303.898859,0.51923288,0.456883335
237,Canary_Islands,Gran_Canaria,El_Hierro,0.034584102,0.002170512,0.03241359,919.01,1287.455,8.05,240.06,1332.32,1898.53,13.9,234.4358954,0.86871233,0.182266617
238,Canary_Islands,Gran_Canaria,Fuerteventura,0.051228143,0.042942614,0.008285529,1624.295,2472.62,19,155.88,78.25,471.8,8,145.3081152,0.10572603,0.538850021
239,Canary_Islands,Gran_Canaria,Gomera,0.023676162,0.002372951,0.021303211,983.235,1460.855,13,166.43,1203.87,1551.73,4,158.460715,0.62495891,0.081966686
240,Canary_Islands,La_Palma,El_Hierro,0.000665862,0,0.000665862,482.115,583.895,1.4,110.53,458.53,491.41,0.6,107.9235824,0.78186301,0.184866619
241,Canary_Islands,La_Palma,Fuerteventura,0.086983321,0.048479995,0.038503326,1187.4,1769.06,12.35,318.15,952.04,1878.92,21.3,310.5958022,0.01887671,0.541450023
242,Canary_Islands,La_Palma,Gomera,0.010963672,0.000496717,0.010466955,546.34,757.295,6.35,93.21,330.08,144.61,9.3,88.25840203,0.53810959,0.084566688
243,Canary_Islands,La_Palma,Gran_Canaria,0.034645909,0.002919894,0.031726016,1148.275,1533.16,8.35,244.85,873.79,1407.12,13.3,239.4276582,0.08684932,0.002600002
244,Canary_Islands,Lanzarote,El_Hierro,0.087824427,0.045708671,0.042115756,672.325,1098.725,8.05,456.9,838.95,1521.07,13.9,449.8107179,0.94035616,0.280416679
245,Canary_Islands,Lanzarote,Fuerteventura,0.003541202,0.000534156,0.003007046,1377.61,2283.89,19,88.07,571.62,849.26,8,76.03293772,0.17736986,0.076166725
246,Canary_Islands,Lanzarote,Gomera,0.076518485,0.04499244,0.031526045,736.55,1272.125,13,369.71,710.5,1174.27,4,360.2755375,0.69660274,0.38071661
247,Canary_Islands,Lanzarote,Gran_Canaria,0.052057212,0.040868322,0.011188889,1338.485,2047.99,15,228.11,493.37,377.46,0,218.2047937,0.07164383,0.462683296
248,Canary_Islands,Lanzarote,La_Palma,0.087891161,0.046441465,0.041449696,901.59,1344.43,8.35,420.76,380.42,1029.66,13.3,413.8724807,0.15849315,0.465283298
249,Canary_Islands,Tenerife,El_Hierro,0.066271069,0,0.066271069,1116.155,1423.065,6.55,147.96,1726.61,2169.75,10.9,143.4030975,1.338,0.569833279
250,Canary_Islands,Tenerife,Fuerteventura,0.070336083,0.046293174,0.024042909,1821.44,2608.23,17.5,251.49,316.04,200.58,11,241.9853173,0.5750137,0.926416683
251,Canary_Islands,Tenerife,Gomera,0.055173854,0,0.055173854,1180.38,1596.465,11.5,63.26,1598.16,1822.95,1,56.35791708,1.09424658,0.469533348
252,Canary_Islands,Tenerife,Gran_Canaria,0.033859864,0,0.033859864,1782.315,2372.33,13.5,108.31,394.29,271.22,3,100.9371733,0.46928767,0.387566662
253,Canary_Islands,Tenerife,La_Palma,0.065608102,0,0.065608102,1345.42,1668.77,6.85,135.93,1268.08,1678.34,10.3,131.5748603,0.55613699,0.38496666
254,Canary_Islands,Tenerife,Lanzarote,0.06866546,0.047517502,0.021147958,1535.63,2183.6,13.5,302.45,887.66,648.68,3,293.6119958,0.39764384,0.850249958
255,Cape_Verde,Boa_Vista,Brava,0.132806011,0.016285881,0.11652013,418.23,885.14,9,243.85,560.3,1462.7,12,235.7092062,0.38161644,0.352094269
256,Cape_Verde,Boa_Vista,Fogo,0.185640207,0.001292882,0.184347325,584.695,1055.015,9.525,214.94,227.37,1122.95,10.95,206.8767651,0.19832877,0.977899933
257,Cape_Verde,Boa_Vista,Maio,0.845761038,0.038164863,0.807596175,522.68,1055.015,15,101.98,351.4,1122.95,0,92.18167585,0.37241096,0.050016784
258,Cape_Verde,Boa_Vista,Saint_Nicholas,0.115473567,0.042576904,0.072896663,549.08,1037.67,15,168.46,298.6,1157.64,0,159.8814966,0.23457534,0.08920002
259,Cape_Verde,Boa_Vista,Sal,0.125971848,0.11761848,0.008353368,481.34,1022.96,11.75,73.27,434.08,1187.06,6.5,62.97686702,0.22504109,0.03453331
260,Cape_Verde,Boa_Vista,Santa_Luzia,0.996957416,0,0.996957416,739.925,1274.215,9.225,219.51,83.09,684.55,11.55,210.2845842,0.59679452,0.085149956
261,Cape_Verde,Boa_Vista,Santiago,0.144882641,0.015194077,0.129688564,875.925,1386.285,8.9,145.22,355.09,460.41,12.2,136.5750978,0.47972603,0.086166573
262,Cape_Verde,Boa_Vista,Santo_Antao,0.171515682,1.70E-07,0.171515512,926.145,1461.455,8.71,273.01,455.53,310.07,12.58,264.0089769,0.59679452,0.38824997
263,Cape_Verde,Boa_Vista,Sao_Vicente,0.081806144,0.010880088,0.070926057,769.165,1303.45,9.36,246.48,141.57,626.08,11.28,237.3019864,0.59679452,0.05031681
264,Cape_Verde,Brava,Fogo,0.076162123,0.009166803,0.06699532,304.545,323.665,3.525,36.38,332.93,339.75,1.05,35.7235878,0.18328767,0.625805664
265,Cape_Verde,Brava,Maio,0.872068223,0.005018523,0.8670497,242.53,323.665,9,171.01,208.9,339.75,12,168.6184985,0.00920548,0.402111053
266,Cape_Verde,Brava,Saint_Nicholas,0.074454344,0.033174943,0.041279401,268.93,306.32,9,197.07,261.7,305.06,12,195.8983193,0.61619178,0.262894249
267,Cape_Verde,Brava,Sal,0.12997224,0.023423134,0.106549106,201.19,291.61,5.75,283.69,126.22,275.64,5.5,280.8036897,0.60665753,0.317560959
268,Cape_Verde,Brava,Santa_Luzia,0.997615683,0.006082456,0.991533227,459.775,542.865,3.225,210.95,643.39,778.15,0.45,209.1314069,0.97841096,0.266944313
269,Cape_Verde,Brava,Santiago,0.028184669,0.014935467,0.013249202,595.775,654.935,2.9,121.19,915.39,1002.29,0.2,119.9519205,0.09810959,0.265927696
270,Cape_Verde,Brava,Santo_Antao,0.054169492,2.84E-06,0.054166655,645.995,730.105,2.71,250.18,1015.83,1152.63,0.58,248.5857996,0.97841096,0.036155701
271,Cape_Verde,Brava,Sao_Vicente,0.101731691,0.057289127,0.044442564,489.015,572.1,3.36,222.73,701.87,836.62,0.72,220.9588091,0.97841096,0.402411079
272,Cape_Verde,Fogo,Maio,0.887369611,0.005143026,0.882226585,408.995,493.54,9.525,133.64,124.03,0,10.95,131.3260575,0.17408219,1.027916717
273,Cape_Verde,Fogo,Saint_Nicholas,0.114903309,0.005516678,0.109386631,435.395,476.195,9.525,185.27,71.23,34.69,10.95,184.1758782,0.43290411,0.888699913
274,Cape_Verde,Fogo,Sal,0.184731566,0.011285689,0.173445876,367.655,461.485,6.275,253.41,206.71,64.11,4.45,250.6012486,0.42336986,0.943366623
275,Cape_Verde,Fogo,Santa_Luzia,0.997904827,9.26E-05,0.997812236,626.24,712.74,3.75,207.15,310.46,438.4,0.6,205.4089658,0.79512329,0.892749977
276,Cape_Verde,Fogo,Santiago,0.063919707,0.010261685,0.053658022,762.24,824.81,3.425,81.48,582.46,662.54,1.25,80.31947939,0.28139726,0.89173336
277,Cape_Verde,Fogo,Santo_Antao,0.038677065,0.025523818,0.013153247,812.46,899.98,3.235,253.89,682.9,812.88,1.63,252.3733585,0.79512329,0.589649963
278,Cape_Verde,Fogo,Sao_Vicente,0.119792294,0.006095752,0.113696542,655.48,741.975,3.885,222.73,368.94,496.87,0.33,221.036368,0.79512329,1.028216743
279,Cape_Verde,Maio,Saint_Nicholas,0.861281476,0.003799623,0.857481853,373.38,535.89,15,195.97,52.8,154.08,0,191.7068092,0.6069863,0.139216804
280,Cape_Verde,Maio,Sal,0.842830107,0.002655187,0.84017492,305.64,521.18,11.75,173.57,82.68,183.5,6.5,167.5921796,0.59745205,0.084550094
281,Cape_Verde,Maio,Santa_Luzia,0.999214956,0.977150539,0.022064417,564.225,772.435,9.225,240.98,434.49,319.01,11.55,236.0698968,0.96920548,0.13516674
282,Cape_Verde,Maio,Santiago,0.87462185,0,0.87462185,700.225,884.505,8.9,51.46,706.49,543.15,12.2,47.13041037,0.10731507,0.136183357
283,Cape_Verde,Maio,Santo_Antao,0.883871921,2.35E-05,0.883848433,750.445,959.675,8.71,295.47,806.93,693.49,12.58,290.7842895,0.96920548,0.438266754
