,Archipelago,Island1,Island2,beta_sor,beta_nest,beta_turn,mean_emerse_pres,mean_emerse_past,mean_island_age,Distance_km,diff_emerse_pres,diff_emerse_past,diff_island_age,d_past.y,diif_present_air,diff_past_air
699,Maldives,Faafu,Dhaalu,0.737849935,0.66715839,0.070691545,11.1,1181.325,4,37.83,2.56,268.93,0,2.863320698,0,0
700,Maldives,Gaaf_Alif,Alifu,0.922007917,0.922007917,2.16E-15,18.725,1661.765,4,365.16,5.11,185.97,0,324.0512598,0.02465753,0
701,Maldives,Gaaf_Alif,Alifu_Dhaalu,0.938759365,0.938759365,1.98E-15,17.235,1613.1,4,316.85,8.09,283.3,0,276.2258726,0.00046575,0
702,Maldives,Gaaf_Alif,Baa,0.979160727,0.979160727,1.80E-15,25.425,1505.695,4,474.36,8.29,498.11,0,436.3968118,0.0239726,0
703,Maldives,Gaaf_Alif,Dhaalu,0.907804402,0.907804402,7.19E-16,15.55,1400.805,4,232.62,11.46,707.89,0,195.1023861,0.02906849,0
704,Maldives,Gaaf_Alif,Faafu,0.762769883,0.284429956,0.478339927,16.83,1535.27,4,268.43,8.9,438.96,0,228.9186703,0.02906849,0
705,Maldives,Gaafu_Dhaalu,Alifu,0.238775853,0.238775853,0,26.865,1216.685,4,419.09,21.39,704.19,0,385.8807158,0.03561643,0
706,Maldives,Gaafu_Dhaalu,Alifu_Dhaalu,0.399922627,0.327206009,0.072716618,25.375,1168.02,4,355.99,24.37,606.86,0,323.2653286,0.01049315,0
707,Maldives,Gaafu_Dhaalu,Baa,0.736098551,0.695583169,0.040515382,33.565,1060.615,4,525.64,7.99,392.05,0,495.5762678,0.0349315,0
708,Maldives,Gaafu_Dhaalu,Dhaalu,0.154858312,0.154858312,1.90E-16,23.69,955.725,4,283.02,27.74,182.27,0,253.4018421,0.01810959,0
709,Maldives,Gaafu_Dhaalu,Faafu,0.696949651,0.523772954,0.173176697,24.97,1090.19,4,320.15,25.18,451.2,0,288.5381263,0.01810959,0
710,Maldives,Gaafu_Dhaalu,Gaaf_Alif,0.876110651,0.876110651,0,29.42,1309.67,4,52.24,16.28,890.16,0,18.07719172,0.0109589,0
711,Maldives,Haa_Dhaalu,Alifu,0.116253197,0.0954321,0.020821097,15.95,1555.715,4,276.81,0.44,26.13,0,236.8105887,0.02372603,0
712,Maldives,Haa_Dhaalu,Alifu_Dhaalu,0.293254736,0.198623336,0.0946314,14.46,1507.05,4,332.01,2.54,71.2,0,292.4952015,0.04884931,0
713,Maldives,Haa_Dhaalu,Baa,0.667782729,0.612303279,0.05547945,22.65,1399.645,4,164.59,13.84,286.01,0,127.7361406,0.02441096,0
714,Maldives,Haa_Dhaalu,Dhaalu,0.101305274,0.009453926,0.091851348,12.775,1294.755,4,408.03,5.91,495.79,0,371.621715,0.07745205,0
715,Maldives,Haa_Dhaalu,Faafu,0.762374388,0.589835501,0.172538886,14.055,1429.22,4,370.22,3.35,226.86,0,331.8179991,0.07745205,0
716,Maldives,Haa_Dhaalu,Gaaf_Alif,0.905955886,0.905955886,1.80E-16,18.505,1648.7,4,637.48,5.55,212.1,0,596.5270646,0.04838356,0
717,Maldives,Haa_Dhaalu,Gaafu_Dhaalu,0.144681443,0.144681443,7.60E-16,26.645,1203.62,4,695.74,21.83,678.06,0,662.6865206,0.05934246,0
718,Maldives,Kaafu,Alifu,0.763857547,0.713617685,0.050239862,18.95,1453.895,4,90.27,5.56,229.77,0,52.17728781,0.02841095,0.023658896
719,Maldives,Kaafu,Alifu_Dhaalu,0.691512831,0.691511036,1.80E-06,17.46,1405.23,4,125.59,8.54,132.44,0,87.98190058,0.00328767,0.023658896
720,Maldives,Kaafu,Baa,0.294831928,0.291860646,0.002971282,25.65,1297.825,4,97.03,7.84,82.37,0,62.08283974,0.02772602,0.023658896
721,Maldives,Kaafu,Dhaalu,0.78752227,0.784973604,0.002548666,15.775,1192.935,4,184.84,11.91,292.15,0,150.3384141,0.02531507,0.023658896
722,Maldives,Kaafu,Faafu,0.961602475,0.961602475,0,17.055,1327.4,4,148.5,9.35,23.22,0,112.0046983,0.02531507,0.023658896
723,Maldives,Kaafu,Gaaf_Alif,0.988544506,0.988544506,3.60E-16,21.505,1546.88,4,405.69,0.45,415.74,0,366.6437637,0.00375342,0.023658896
724,Maldives,Kaafu,Gaafu_Dhaalu,0.839524559,0.839524559,0,29.645,1101.8,4,462.84,15.83,474.42,0,431.6932197,0.00720548,0.023658896
725,Maldives,Kaafu,Haa_Dhaalu,0.790909899,0.790909899,0,18.73,1440.83,4,246.31,6,203.64,0,208.3730925,0.05213698,0.023658896
726,Maldives,Laamu,Alifu,0.279057155,0.050949537,0.228107617,24.105,1315.88,4,251.66,15.87,505.8,0,216.3814403,0.03082191,0
727,Maldives,Laamu,Alifu_Dhaalu,0.396794828,0.140609084,0.256185744,22.615,1267.215,4,198.87,18.85,408.47,0,164.0760531,0.00569863,0
728,Maldives,Laamu,Baa,0.673705554,0.554463789,0.119241766,30.805,1159.81,4,353.39,2.47,193.66,0,321.2569922,0.03013698,0
729,Maldives,Laamu,Dhaalu,0.151526215,0.018426753,0.133099462,20.93,1054.92,4,119.99,22.22,16.12,0,88.30256656,0.02290411,0
730,Maldives,Laamu,Faafu,0.732094046,0.7172394,0.014854646,22.21,1189.385,4,153.03,19.66,252.81,0,119.3488507,0.02290411,0
731,Maldives,Laamu,Gaaf_Alif,0.91147235,0.91147235,1.80E-16,26.66,1408.865,4,124.42,10.76,691.77,0,88.18791615,0.00616438,0
732,Maldives,Laamu,Gaafu_Dhaalu,0.175536409,0.175536409,1.90E-16,34.8,963.785,4,179.73,5.52,198.39,0,151.3973722,0.00479452,0
733,Maldives,Laamu,Haa_Dhaalu,0.203923642,0.026026974,0.177896668,23.885,1302.815,4,519.71,16.31,479.67,0,484.587245,0.05454794,0
734,Maldives,Laamu,Kaafu,0.784964921,0.756876426,0.028088495,26.885,1200.995,4,283.14,10.31,276.03,0,249.9239441,0.00241096,0.023658896
735,Maldives,Lhaviyani,Alifu,0.546598863,0.475678588,0.070920275,26.915,1302.135,4,158.76,21.49,533.29,0,123.9896224,0.00780822,0.044960928
736,Maldives,Lhaviyani,Alifu_Dhaalu,0.426205935,0.40503828,0.021167656,25.425,1253.47,4,211.7,24.47,435.96,0,177.4142352,0.0329315,0.044960928
737,Maldives,Lhaviyani,Baa,0.259655544,0.090273729,0.169381815,33.615,1146.065,4,70.72,8.09,221.15,0,39.09517432,0.00849315,0.044960928
738,Maldives,Lhaviyani,Dhaalu,0.610162778,0.5242874,0.085875379,23.74,1041.175,4,279.68,27.84,11.37,0,248.5007487,0.06153424,0.044960928
739,Maldives,Lhaviyani,Faafu,0.923306574,0.823317544,0.09998903,25.02,1175.64,4,248.12,25.28,280.3,0,214.9470328,0.06153424,0.044960928
740,Maldives,Lhaviyani,Gaaf_Alif,0.974144363,0.974144363,1.80E-16,29.47,1395.12,4,505.29,16.38,719.26,0,469.5660983,0.03246575,0.044960928
741,Maldives,Lhaviyani,Gaafu_Dhaalu,0.668981452,0.668981452,0,37.61,950.04,4,560.62,0.1,170.9,0,532.7955543,0.04342465,0.044960928
742,Maldives,Lhaviyani,Haa_Dhaalu,0.580484655,0.580484655,1.42E-16,26.695,1289.07,4,152.22,21.93,507.16,0,117.6054271,0.01591781,0.044960928
743,Maldives,Lhaviyani,Kaafu,0.389080309,0.389007706,7.26E-05,29.695,1187.25,4,102.89,15.93,303.52,0,70.18212624,0.03621917,0.021302032
744,Maldives,Lhaviyani,Laamu,0.649999386,0.443832584,0.206166802,34.85,1049.235,4,382.8,5.62,27.49,0,352.9062787,0.03863013,0.044960928
745,Maldives,Raa,Alifu,0.831387464,0.406839943,0.424547521,25,1292.57,4,170.17,17.66,552.42,0,135.3873291,0.00534246,0
746,Maldives,Raa,Alifu_Dhaalu,0.767067141,0.755161746,0.011905395,23.51,1243.905,4,221.27,20.64,455.09,0,186.9719419,0.01978082,0
747,Maldives,Raa,Baa,0.920748063,0.850035251,0.070712812,31.7,1136.5,4,55.61,4.26,240.28,0,23.97288107,0.00465753,0
748,Maldives,Raa,Dhaalu,0.804660338,0.380112817,0.424547521,21.825,1031.61,4,297.07,24.01,30.5,0,265.8784554,0.04838356,0
749,Maldives,Raa,Faafu,0.925925245,0.009071041,0.916854205,23.105,1166.075,4,264.44,21.45,299.43,0,231.2547396,0.04838356,0
750,Maldives,Raa,Gaaf_Alif,0.855518968,0.233346263,0.622172705,27.555,1385.555,4,527.85,12.55,738.39,0,492.113805,0.01931507,0
751,Maldives,Raa,Gaafu_Dhaalu,0.748705159,0.324157638,0.424547521,35.695,940.475,4,586.48,3.73,151.77,0,558.643261,0.03027397,0
752,Maldives,Raa,Haa_Dhaalu,0.801260226,0.376712705,0.424547521,24.78,1279.505,4,115.6,18.1,526.29,0,80.97313388,0.02906849,0
753,Maldives,Raa,Kaafu,0.952648327,0.947891948,0.004756379,27.78,1177.685,4,137.56,12.1,322.65,0,104.839833,0.02306849,0.023658896
754,Maldives,Raa,Laamu,0.81145966,0.386912138,0.424547521,32.935,1039.67,4,407.49,1.79,46.62,0,377.5839855,0.02547945,0
755,Maldives,Raa,Lhaviyani,0.89580304,0.88826335,0.00753969,35.745,1025.925,4,70.74,3.83,19.13,0,41.34216757,0.01315068,0.044960928
756,Maldives,Seenu,Alifu,0.514325345,0.324491978,0.189833367,16.845,1554.95,4,527.78,1.35,27.66,0,487.915467,0.02627397,0
757,Maldives,Seenu,Alifu_Dhaalu,0.523322851,0.195106971,0.32821588,15.355,1506.285,4,470.46,4.33,69.67,0,431.0800798,0.00115069,0
758,Maldives,Seenu,Baa,0.293769271,0.229377592,0.06439168,23.545,1398.88,4,634.49,12.05,284.48,0,597.7710189,0.02558904,0
759,Maldives,Seenu,Dhaalu,0.518731109,0.428877858,0.089853251,13.67,1293.99,4,394.22,7.7,494.26,0,357.9465933,0.02745205,0
760,Maldives,Seenu,Faafu,0.902355481,0.778412122,0.123943358,14.95,1428.455,4,430.65,5.14,225.33,0,392.3828775,0.02745205,0
761,Maldives,Seenu,Gaaf_Alif,0.965855005,0.965855005,3.60E-16,19.4,1647.935,4,162.31,3.76,213.63,0,121.4919429,0.00161644,0
762,Maldives,Seenu,Gaafu_Dhaalu,0.583497636,0.583497636,1.90E-16,27.54,1202.855,4,104.68,20.04,676.53,0,71.7613989,0.00934246,0
763,Maldives,Seenu,Haa_Dhaalu,0.527364101,0.43501801,0.092346091,16.625,1541.885,4,806.24,1.79,1.53,0,766.5312717,0.05,0
764,Maldives,Seenu,Kaafu,0.50187639,0.50187639,2.00E-16,19.625,1440.065,4,569.33,4.21,202.11,0,531.5279709,0.00213698,0.023658896
765,Maldives,Seenu,Laamu,0.587181447,0.343973148,0.243208298,24.78,1302.05,4,286.92,14.52,478.14,0,251.9321233,0.00454794,0
766,Maldives,Seenu,Lhaviyani,0.329259653,0.109387723,0.21987193,27.59,1288.305,4,668.4,20.14,505.63,0,633.9203054,0.03408219,0.044960928
767,Maldives,Seenu,Raa,0.904256443,0.603682001,0.300574442,25.675,1278.74,4,687.47,16.31,524.76,0,652.9780122,0.02093151,0
768,Maldives,Shaviyani,Alifu,0.39066377,0.167890495,0.222773275,13.93,1025.065,4,230.18,4.48,1087.43,0,199.6532478,0.02372603,0.037539148
769,Maldives,Shaviyani,Alifu_Dhaalu,0.251662237,0.07760048,0.174061757,12.44,976.4,4,286.52,1.5,990.1,0,256.4778606,0.04884931,0.037539148
770,Maldives,Shaviyani,Baa,0.544584595,0.338066164,0.20651843,20.63,868.995,4,120.12,17.88,775.29,0,92.73879972,0.02441096,0.037539148
771,Maldives,Shaviyani,Dhaalu,0.402434684,0.253123267,0.149311416,10.755,764.105,4,362.71,1.87,565.51,0,335.7743741,0.07745205,0.037539148
772,Maldives,Shaviyani,Faafu,0.836723328,0.836723328,0,12.035,898.57,4,330.62,0.69,834.44,0,301.6906582,0.07745205,0.037539148
773,Maldives,Shaviyani,Gaaf_Alif,0.949010489,0.949010489,1.26E-15,16.485,1118.05,4,596.3,9.59,1273.4,0,564.8197237,0.04838356,0.037539148
774,Maldives,Shaviyani,Gaafu_Dhaalu,0.432481361,0.432481361,0,24.625,672.97,4,649.59,25.87,383.24,0,626.0091797,0.05934246,0.037539148
775,Maldives,Shaviyani,Haa_Dhaalu,0.37226023,0.278102913,0.094157317,13.71,1012,4,57.47,4.04,1061.3,0,27.09905252,0,0.037539148
776,Maldives,Shaviyani,Kaafu,0.639748644,0.637894073,0.001854572,16.71,910.18,4,194.88,10.04,857.66,0,166.4157516,0.05213698,0.061198044
777,Maldives,Shaviyani,Laamu,0.379734477,0.238891951,0.140842526,21.865,772.165,4,469.4,20.35,581.63,0,443.7499041,0.05454794,0.037539148
778,Maldives,Shaviyani,Lhaviyani,0.405599759,0.296461963,0.109137797,24.675,758.42,4,84.93,25.97,554.14,0,59.78808622,0.01591781,0.082500076
779,Maldives,Shaviyani,Raa,0.813051705,0.751164835,0.06188687,22.76,748.855,4,66.45,22.14,535.01,0,41.29579297,0.02906849,0.037539148
780,Maldives,Shaviyani,Seenu,0.581141033,0.106019346,0.475121688,14.605,1011.235,4,758.92,5.83,1059.77,0,728.6839308,0.05,0.037539148
781,Maldives,Thaa,Alifu,0.238775853,0.238775853,0,20.03,1350.19,4,190.65,7.72,437.18,0,154.3510822,0.02309589,0.031080675
782,Maldives,Thaa,Alifu_Dhaalu,0.399922627,0.327206009,0.072716618,18.54,1301.525,4,133.82,10.7,339.85,0,98.00569496,0.00202739,0.031080675
783,Maldives,Thaa,Baa,0.736098551,0.695583169,0.040515382,26.73,1194.12,4,298.93,5.68,125.04,0,265.7766341,0.02241096,0.031080675
784,Maldives,Thaa,Dhaalu,0.154858312,0.154858312,1.90E-16,16.855,1089.23,4,59.46,14.07,84.74,0,26.75220847,0.03063013,0.031080675
785,Maldives,Thaa,Faafu,0.696949651,0.523772954,0.173176697,18.135,1223.695,4,93.31,11.51,184.19,0,58.60849264,0.03063013,0.031080675
786,Maldives,Thaa,Gaaf_Alif,0.876110651,0.876110651,0,22.585,1443.175,4,177.21,2.61,623.15,0,139.9575581,0.00156164,0.031080675
787,Maldives,Thaa,Gaafu_Dhaalu,3.80E-16,0,3.80E-16,30.725,998.095,4,236.53,13.67,267.01,0,207.1770141,0.01252054,0.031080675
788,Maldives,Thaa,Haa_Dhaalu,0.144681443,0.144681443,7.60E-16,19.81,1337.125,4,465.47,8.16,411.05,0,429.3268869,0.04682192,0.031080675
789,Maldives,Thaa,Kaafu,0.839524559,0.839524559,7.60E-16,22.81,1235.305,4,232.56,2.16,207.41,0,198.323586,0.00531506,0.054739571
790,Maldives,Thaa,Laamu,0.175536409,0.175536409,1.90E-16,27.965,1097.29,4,63.33,8.15,68.62,0,31.90773851,0.00772602,0.031080675
791,Maldives,Thaa,Lhaviyani,0.668981452,0.668981452,5.70E-16,30.775,1083.545,4,327.76,13.77,96.11,0,296.8459206,0.03090411,0.076041603
792,Maldives,Thaa,Raa,0.748705159,0.324157638,0.424547521,28.86,1073.98,4,350.53,9.94,115.24,0,319.6036274,0.01775343,0.031080675
793,Maldives,Thaa,Seenu,0.583497636,0.583497636,3.80E-16,20.705,1336.36,4,341.2,6.37,409.52,0,305.1917652,0.00317808,0.031080675
794,Maldives,Thaa,Shaviyani,0.432481361,0.432481361,0,17.79,806.475,4,382.31,12.2,650.25,0,355.639546,0.04682192,0.006458473
795,Maluku_Islands,Seram,Ambon,0.023018851,0.023018851,0,8852.495,10211.575,3.4,164.3,14367.23,15876.83,0,155.8857468,0.54734247,0.000143194
796,Maluku_Islands,Seram,Buru,0.192003379,0.179264037,0.012739342,12360.285,13783.5,3.4,317.49,7351.65,8732.98,0,310.7541602,0.88534247,0.000143194
797,Maluku_Islands,Seram,Tanimbar_Islands,0.189496714,0.180173438,0.009323276,10595.51,15389.985,3.4,545.55,10881.2,5520.01,0,518.0888521,0.77441096,0
798,Maluku_Islands,Seram,Wetar,0.195994873,0.185864923,0.01012995,9409.48,10606.93,3.4,644.72,13253.26,15086.12,0,638.6901414,0.82090411,0
799,Maluku_Islands,Ambon,Buru,0.195644268,0.152326673,0.043317595,5176.67,5845.085,3.4,160.72,7015.58,7143.85,0,154.6963906,0.338,0.000286388
800,Maluku_Islands,Ambon,Tanimbar_Islands,0.197102238,0.15238477,0.044717468,3411.895,7451.57,3.4,559.11,3486.03,10356.82,0,532.3610825,1.32175343,0.000143194
801,Maluku_Islands,Ambon,Wetar,0.184409393,0.16170687,0.022702523,2225.865,2668.515,3.4,505.47,1113.97,790.71,0,500.1523718,1.36824658,0.000143194
802,Maluku_Islands,Buru,Tanimbar_Islands,0.051237768,0.000286432,0.050951336,6919.685,11023.495,3.4,696.14,3529.55,3212.97,0,671.0694959,1.65975343,0.000143194
803,Maluku_Islands,Buru,Wetar,0.051349983,0.006118411,0.045231573,5733.655,6240.44,3.4,487.6,5901.61,6353.14,0,483.9607851,1.70624658,0.000143194
804,Maluku_Islands,Tanimbar_Islands,Wetar,0.032893382,0.00594189,0.026951492,3968.88,7846.925,3.4,568.34,2372.06,9566.11,0,543.975477,0.04649315,0
805,Maluku_Islands,Ambon,Seram,0.023018851,0.023018851,0,8852.495,10211.575,3.4,164.3,14367.23,15876.83,0,155.8857468,0.54734247,0.000143194
806,Maluku_Islands,Buru,Seram,0.192003379,0.179264037,0.012739342,12360.285,13783.5,3.4,317.49,7351.65,8732.98,0,310.7541602,0.88534247,0.000143194
807,Maluku_Islands,Buru,Ambon,0.195644268,0.152326673,0.043317595,5176.67,5845.085,3.4,160.72,7015.58,7143.85,0,154.6963906,0.338,0.000286388
808,Maluku_Islands,Tanimbar_Islands,Seram,0.189496714,0.180173438,0.009323276,10595.51,15389.985,3.4,545.55,10881.2,5520.01,0,518.0888521,0.77441096,0
809,Maluku_Islands,Tanimbar_Islands,Ambon,0.197102238,0.15238477,0.044717468,3411.895,7451.57,3.4,559.11,3486.03,10356.82,0,532.3610825,1.32175343,0.000143194
810,Maluku_Islands,Tanimbar_Islands,Buru,0.051237768,0.000286432,0.050951336,6919.685,11023.495,3.4,696.14,3529.55,3212.97,0,671.0694959,1.65975343,0.000143194
811,Maluku_Islands,Wetar,Seram,0.195994873,0.185864923,0.01012995,9409.48,10606.93,3.4,644.72,13253.26,15086.12,0,638.6901414,0.82090411,0
812,Maluku_Islands,Wetar,Ambon,0.184409393,0.16170687,0.022702523,2225.865,2668.515,3.4,505.47,1113.97,790.71,0,500.1523718,1.36824658,0.000143194
813,Maluku_Islands,Wetar,Buru,0.051349983,0.006118411,0.045231573,5733.655,6240.44,3.4,487.6,5901.61,6353.14,0,483.9607851,1.70624658,0.000143194
814,Maluku_Islands,Wetar,Tanimbar_Islands,0.032893382,0.00594189,0.026951492,3968.88,7846.925,3.4,568.34,2372.06,9566.11,0,543.975477,0.04649315,0
815,Marianas_Islands,Guam,Anatahan,0.621051229,0.621051229,0,272.24,347.86,16.8,338.8,475.92,602.12,23.6,336.6152091,0.19035616,0.088097191
816,Marianas_Islands,Guam,Saipan,0.077881825,0.073123561,0.004758265,343.985,494.37,16.8,219.43,332.43,309.1,23.6,214.9235545,0.05139726,0.015595245
817,Marianas_Islands,Guam,Agrihan,0.383828322,0.383828322,0,277.69,355.36,16.8,594.44,465.02,587.12,23.6,592.1685774,0.30715068,0.000943184
818,Marianas_Islands,Guam,Pagan,0.209811147,0.191393277,0.01841787,277.47,365.44,16.8,525.71,465.46,566.96,23.6,522.7476207,0.24684931,0.000943184
819,Marianas_Islands,Guam,Rota,0.095067717,0.087592861,0.007474856,296.68,386.57,16.8,90.44,427.04,524.7,23.6,87.66842254,0.01073972,0.022871018
820,Marianas_Islands,Guam,Tinian,0.157327658,0.153019924,0.004307734,341.64,486.185,16.8,197.74,337.12,325.47,23.6,193.3872607,0.05139726,0.044915009
821,Marianas_Islands,Anatahan,Saipan,0.573759032,0.573759032,0,106.025,193.31,5,129.45,143.49,293.02,0,126.0156055,0.1389589,0.103692436
822,Marianas_Islands,Anatahan,Agrihan,0.311470272,0.311470272,0,39.73,54.3,5,264.64,10.9,15,0,263.4406284,0.11679452,0.087154007
823,Marianas_Islands,Anatahan,Pagan,0.486650271,0.483001209,0.003649062,39.51,64.38,5,195.89,10.46,35.16,0,193.9996717,0.05649315,0.087154007
824,Marianas_Islands,Anatahan,Rota,0.564029231,0.563261842,0.000767389,58.72,85.51,5,248.63,48.88,77.42,0,246.9304735,0.17961644,0.110968209
825,Marianas_Islands,Anatahan,Tinian,0.521827333,0.511185251,0.010642082,103.68,185.125,5,148.83,138.8,276.65,0,145.5493117,0.1389589,0.1330122
826,Marianas_Islands,Saipan,Agrihan,0.319361496,0.319361496,0,111.475,200.81,5,395.71,132.59,278.02,0,392.1889739,0.25575342,0.016538429
827,Marianas_Islands,Saipan,Pagan,0.146451187,0.120018894,0.026432293,111.255,210.89,5,325.28,133.03,257.86,0,321.0680171,0.19545205,0.016538429
828,Marianas_Islands,Saipan,Rota,0.108099275,0.013468112,0.094631163,130.465,232.02,5,128.41,94.61,215.6,0,124.388819,0.04065754,0.007275773
829,Marianas_Islands,Saipan,Tinian,0.0811248,0.0811248,0,175.425,331.635,5,24.52,4.69,16.37,0,18.91765714,0,0.029319764
830,Marianas_Islands,Agrihan,Pagan,0.215177512,0.201284476,0.013893037,44.96,71.88,5,75.39,0.44,20.16,0,73.41304004,0.06030137,0
831,Marianas_Islands,Agrihan,Rota,0.366637257,0.279183627,0.08745363,64.17,93.01,5,516.09,37.98,62.42,0,514.3038419,0.29641096,0.023814202
832,Marianas_Islands,Agrihan,Tinian,0.327401924,0.217756905,0.109645019,109.13,192.625,5,418.57,127.9,261.65,0,415.2026801,0.25575342,0.045858193
833,Marianas_Islands,Pagan,Rota,0.187593008,0.09897696,0.088616048,63.95,103.09,5,444.94,38.42,42.26,0,442.4628851,0.23610959,0.023814202
834,Marianas_Islands,Pagan,Tinian,0.170893778,0.036871982,0.134021796,108.91,202.705,5,345.95,128.34,241.49,0,341.8917233,0.19545205,0.045858193
